DATE,OPEN,HIGH,LOW,CLOSE ,VOLUME
12/26/2005,161.875,162.241,159.37,160.468,13811290
12/27/2005,160.911,167.637,159.591,167.059,15289018
12/28/2005,167.656,171.491,167.271,168.138,28118786
12/29/2005,167.271,172.474,167.271,171.722,23570082
12/30/2005,173.052,173.601,170.595,171.376,12837598
1/2/2006,172.089,173.823,171.539,173.023,9500940
1/3/2006,173.341,178.043,172.667,177.292,12725770
1/4/2006,177.484,180.375,177.292,179.19,11211160
1/5/2006,179.797,180.375,177.292,177.619,13773716
1/6/2006,177.619,179.498,175.962,177.427,16499026
1/9/2006,177.87,178.352,174.632,175.393,16189516
1/10/2006,175.172,175.365,171.173,172.301,24908488
1/12/2006,166.327,172.859,166.327,170.903,51055600
1/13/2006,171.501,172.859,170.171,170.576,26287648
1/16/2006,171.125,171.125,166.539,168.225,39897296
1/17/2006,168.668,180.568,168.051,178.93,117144200
1/18/2006,145.025,181.85,145.025,173.425,122000488
1/19/2006,175,182.413,172.85,176.125,20343920
1/20/2006,176.75,177.35,175.5,176.05,7719662
1/23/2006,175.5,176.5,173.5,175.587,8349866
1/24/2006,177.5,178.5,172.238,173.363,22625808
1/25/2006,174,174.95,171.25,172.1,26755192
1/27/2006,173.725,175.8,173.7,174.663,12558740
1/30/2006,175,179.55,175,177.762,14513962
1/31/2006,177.1,179.95,177.1,178.475,12418098
2/1/2006,178.65,179.7,175.25,176.2,9876274
2/2/2006,177.475,178.975,175.25,177.163,10044850
2/3/2006,176.75,176.75,173.75,174.15,6858600
2/6/2006,173.75,180.688,170.875,180.087,19051704
2/7/2006,180.137,180.875,176.625,180.137,13603494
2/8/2006,179.988,180.5,178.5,179.125,13501260
2/10/2006,178.75,180.887,178.75,179.9,10332540
2/13/2006,178.75,180.25,178.75,179.2,6341680
2/14/2006,178.75,181.087,178.025,178.55,13214616
2/15/2006,178.025,179.725,174.125,175.45,15318334
2/16/2006,175.45,177.35,173.512,174.262,8117872
2/17/2006,175.75,176.875,172.5,173.288,9264152
2/20/2006,173.5,175.863,172.25,175.512,6452220
2/21/2006,175.512,176.5,173.575,174.438,6720778
2/22/2006,174.813,176.375,174.5,175.988,5871966
2/23/2006,176.25,176.712,173.762,175.087,12423082
2/24/2006,175.5,176.85,174.75,175.712,4802626
2/27/2006,175.75,176.462,174.25,175.025,10797872
2/28/2006,175.938,178.725,173.825,177.212,15441582
3/1/2006,177,178.475,175.525,177.063,9047098
3/2/2006,177.5,179.75,176.75,178.288,7643924
3/3/2006,178.75,179.5,177.063,178.938,8370850
3/6/2006,179.25,183.475,179.25,183.05,12261058
3/7/2006,183.325,185,182.25,183.125,10790338
3/8/2006,183.25,183.25,177.913,179.975,14056576
3/9/2006,181,182.175,177.875,181.688,9237292
3/10/2006,182.75,184.475,181.788,182.863,6910910
3/13/2006,182.875,185.313,182.75,183.837,7932002
3/14/2006,183.5,186.625,182.288,185.625,7475376
3/16/2006,186.25,192.5,185.625,192.125,17643618
3/17/2006,192.5,195.488,190.775,193.762,12780866
3/20/2006,194.175,195,192.625,194.512,4964756
3/21/2006,195,198.75,193.625,195.113,8741526
3/22/2006,195.738,196.625,189.65,193.125,10219352
3/23/2006,195.375,196.113,192.163,194.337,7736892
3/24/2006,194,196.25,194,195.55,5651870
3/27/2006,196.5,199.425,196.5,198.587,6104740
3/28/2006,198.75,199.25,196.9,197.712,3664604
3/29/2006,199,199.45,196.813,198.438,3695594
3/30/2006,199,201.725,197,198.925,6518198
3/31/2006,199.988,202,197,198.837,16704146
4/3/2006,200.25,208.25,200.25,207.2,10063872
4/4/2006,207.75,210.75,207.512,209.188,7859708
4/5/2006,210.75,211.25,208.75,210.125,9128008
4/7/2006,211.125,211.575,207.413,208.363,8482238
4/10/2006,208.25,210.425,206.038,209.063,9207502
4/12/2006,208.775,214.675,205.275,207.188,18758540
4/13/2006,207.5,213.225,206.8,211.625,17508762
4/17/2006,212.5,214.25,211.525,212.863,5967414
4/18/2006,213.45,223.938,213.45,222.825,16422326
4/19/2006,224.725,233,223.5,230.45,21319546
4/20/2006,233.75,249.925,233.75,248.137,29824838
4/21/2006,250,252,238.375,243.738,17301952
4/24/2006,243.75,249.875,241.5,244.3,13353392
4/25/2006,244.375,246.25,237.75,238.775,7049416
4/26/2006,240,245.5,238.038,244.663,9590756
4/27/2006,245.5,262.5,245.5,249.488,19706622
4/28/2006,246.25,252.75,242.75,252.225,12518418
4/29/2006,251.65,257.5,251.65,255.738,2357662
5/2/2006,256.25,260.725,256,257.788,6091294
5/3/2006,257.8,260.5,255.275,258.888,5346778
5/4/2006,260.5,280.2,260,270.05,28373676
5/5/2006,270.925,277.25,270.5,274.813,11949198
5/8/2006,278.75,292.25,278,288.75,15525644
5/9/2006,290,292.425,284,288.525,14488452
5/10/2006,290,293.75,284.313,292.45,20405630
5/11/2006,293.75,296.1,275.25,277.563,24237298
5/12/2006,280.138,280.138,264.25,266.712,17116606
5/15/2006,267.5,267.5,252.887,255.413,19449608
5/16/2006,256.237,263.725,244,260.925,25050746
5/17/2006,267.3,272.987,263.75,271.55,11691738
5/18/2006,266.25,267.45,248.125,251.2,19098754
5/19/2006,252.5,265,240.375,244.525,27995510
5/22/2006,248.75,249.75,210,232.35,25822966
5/23/2006,234.75,245,230.3,241.775,16795714
5/24/2006,243,243,216.25,234.637,22913984
5/25/2006,236.1,240.5,230.625,237.5,18196388
5/26/2006,240,247.95,238.137,239.625,13262776
5/29/2006,240.5,244.5,237.75,238.988,7453052
5/30/2006,239.925,244.375,236.25,238.738,7092378
5/31/2006,234.5,240.725,228,238.538,18212860
6/1/2006,241.25,241.25,231.25,231.337,17871612
6/2/2006,232.5,240.5,231.262,239.525,11396740
6/5/2006,240.5,242.675,231.262,231.337,11696518
6/6/2006,230,231.25,225,226.625,16829898
6/7/2006,226.25,230,219.712,223.25,23042336
6/8/2006,220.275,221.25,201.75,206.425,23889568
6/9/2006,203.75,232.3,203.75,230.688,22594738
6/12/2006,229.5,237,223.325,225.262,14079292
6/13/2006,222.5,222.5,212.75,214.663,14488080
6/14/2006,216.25,223.25,210.8,214.613,17166868
6/15/2006,219.25,225,218.125,223.837,12000194
6/16/2006,227,236.25,227,230.4,13912302
6/19/2006,229.5,235,225.75,233.425,8006342
6/20/2006,232.5,234,229,231.25,9059804
6/21/2006,232.5,242.125,229.5,241.038,12993856
6/22/2006,242.5,248.35,241.8,243.775,9705088
6/23/2006,242,254.125,238.025,252.975,12062030
6/25/2006,252.5,256,250.525,251.8,1671086
6/26/2006,253.75,255.95,244.375,245.3,14094328
6/27/2006,248.25,252.725,244.887,246.438,25015142
6/28/2006,240.538,251.5,240.538,250.238,12807556
6/29/2006,255.975,257.5,250.375,252.087,12053214
6/30/2006,256.225,266,256.225,264.962,11902888
7/3/2006,265.413,269.925,263.575,267.775,8763708
7/4/2006,267.5,270.925,267,268.675,7237688
7/5/2006,268.5,274.75,266.288,273.538,8753808
7/6/2006,269.975,272.75,267.788,270.813,8538902
7/7/2006,273.5,273.5,256.563,257.9,13218818
7/10/2006,259,262.462,255.8,260.825,8949986
7/11/2006,261.25,263.188,259.05,262.3,6938796
7/12/2006,259.05,275,252.775,274.513,14688878
7/13/2006,271.563,273.75,267.587,268.862,6668686
7/14/2006,266.25,270.75,262.688,267.275,6494574
7/17/2006,264.5,267.1,256.938,257.85,5882130
7/18/2006,258.25,260,247.275,251.1,12748260
7/19/2006,252.5,257.475,244.288,245.762,13473222
7/20/2006,249.25,252.5,246.313,248.85,14406404
7/21/2006,247.5,248.75,238.9,241.887,13307022
7/24/2006,240.5,243.75,235.375,242.875,10645552
7/25/2006,246.2,247.75,244.25,246.95,6304134
7/26/2006,247.5,251.225,245.275,249.975,5897836
7/27/2006,251.225,253.95,247.063,250.025,9365900
7/28/2006,252.175,252.175,243.5,244.762,7218016
7/31/2006,247,249.5,244.025,244.7,6639640
8/1/2006,243.5,247.738,243.5,245.4,6959032
8/2/2006,244.75,248.613,244.75,247.725,4121098
8/3/2006,248.75,252,245.337,247,7947310
8/4/2006,247,249.875,240.563,241.95,9989198
8/7/2006,242,242.175,238,238.738,4865488
8/8/2006,238.875,244.925,238.75,244.288,4419032
8/9/2006,244.288,249.1,242.5,247,6737222
8/10/2006,247,247.5,241.8,244.738,5403738
8/11/2006,246.475,253.75,243.75,252.75,11050510
8/14/2006,253.75,258,250.55,257.313,5287230
8/16/2006,258.75,263.75,258.525,261.625,8234990
8/17/2006,264.75,268.5,259.513,266.525,10707794
8/18/2006,267,269.625,262.25,263.975,4315388
8/21/2006,263.75,268.725,261.25,266.9,4730658
8/22/2006,270,271.225,263.888,266.2,6190110
8/23/2006,265.5,268.475,263.788,265.475,4768594
8/24/2006,265,279.95,263,276.712,11309604
8/25/2006,278.75,281.25,275.25,277.663,9593112
8/28/2006,278.25,280.975,276.788,280.525,4147748
8/29/2006,282.475,284.975,278.75,279.712,7898964
8/30/2006,278.75,283.75,276.775,282.2,6576608
8/31/2006,260,283.95,260,279.337,10276160
9/1/2006,278.75,282.1,278.75,280.625,4291490
9/4/2006,281.263,284.487,281.263,282.9,4965468
9/5/2006,281.25,283.75,279,281.487,2977256
9/6/2006,281.5,286.5,281,284.375,7159660
9/7/2006,283.75,283.75,280.075,281.425,5612060
9/8/2006,282.5,283.612,278.125,282.7,8991160
9/11/2006,283,283.737,270.75,271.925,9525598
9/12/2006,273,277.438,268.275,276.712,11598678
9/13/2006,277.95,281.325,277.75,279.038,8009582
9/14/2006,280,284.225,278.95,281.587,6334876
9/15/2006,281.75,286,278.563,285.15,6016618
9/18/2006,286.25,287.663,281.288,283.362,5515188
9/19/2006,283.75,286.35,277.25,279.462,6121154
9/20/2006,278.5,282.95,276.263,282.038,6255452
9/21/2006,283.288,285.925,282.563,284.725,7404852
9/22/2006,283.688,289.725,282,289,10620778
9/25/2006,289.95,293.75,289,290.775,8619200
9/26/2006,291,295.5,290.038,294.775,7573572
9/27/2006,296.5,299.2,292.563,293.513,4841818
9/28/2006,292.8,295,290.75,292,7662374
9/29/2006,297.45,297.45,292.275,292.938,4052128
10/4/2006,291.25,291.75,285.75,287.263,10174644
10/5/2006,290,291.1,287.65,288.725,8158716
10/6/2006,291.5,293.6,288,290.712,5404958
10/9/2006,288.75,291.75,287.525,288.362,3307730
10/10/2006,290,291.2,286.763,287.725,2633850
10/11/2006,288.75,290.475,284.625,285.825,5415710
10/12/2006,286.112,293.25,285.563,292.188,7780456
10/13/2006,293.25,298.987,293.25,297.675,10831640
10/16/2006,298.75,304.75,298.5,303.35,8696372
10/17/2006,303.75,305.45,301.275,303.8,5070944
10/18/2006,300.55,305.125,300.55,302.125,4932268
10/19/2006,303.5,303.5,296.65,299.275,7368308
10/20/2006,301.45,304.825,300,300.888,7585248
10/21/2006,305,305,298.775,300.3,1327138
10/23/2006,300,300.225,297.925,298.462,3559188
10/26/2006,297.5,298.5,292.5,293.737,4850492
10/27/2006,295.975,306.775,295.025,305.675,9553070
10/30/2006,306.25,310,303.038,309.038,4087180
10/31/2006,308.75,309.75,304.563,306.5,4096660
11/1/2006,305.25,317,305.025,316.1,10993374
11/2/2006,317,324.75,314.625,320.837,8301674
11/3/2006,322.5,322.975,317,321.925,6507928
11/6/2006,321.5,328.75,320.063,326.125,6993542
11/7/2006,327,328.987,321.288,322.825,7287242
11/8/2006,322.825,323.675,310.337,313.063,9764562
11/9/2006,314,316.65,310.95,315.15,8193194
11/10/2006,316.75,323.425,313.288,321.325,6866830
11/13/2006,322,324,320.5,321.35,2254166
11/14/2006,322.6,323.975,318.112,319.85,3249628
11/15/2006,320.5,321.462,314.525,315.663,4188816
11/16/2006,316.25,320.5,313.788,316.438,3232360
11/17/2006,317.5,318,313.087,314.813,2510430
11/20/2006,306.313,316.975,306.313,314.75,5574004
11/21/2006,316.75,319.6,314.788,318.513,3658550
11/22/2006,319.975,322.625,318.075,319.538,3604210
11/23/2006,320,322.45,317.25,317.987,3681996
11/24/2006,317.5,318.6,314.575,315.587,4208306
11/27/2006,315.5,317.25,312.663,313.212,3624758
11/28/2006,312.325,317.425,309.975,312.675,6232678
11/29/2006,313.775,316.425,311.538,312.325,3533564
11/30/2006,312.75,315.25,310.013,311.112,5382652
12/1/2006,311.275,317.225,311.275,315.263,4560696
12/4/2006,316.25,319,313.9,314.975,4996374
12/5/2006,320,323.6,316.25,319.888,7530428
12/6/2006,321.2,324.737,317.538,320.337,6398162
12/7/2006,320.25,327.25,320.25,325.25,7646996
12/8/2006,326.25,326.25,316.25,317.288,5835382
12/11/2006,320,320,306.575,310,9071872
12/12/2006,309.5,314.75,294.087,301.35,13756420
12/13/2006,303.725,310.525,300.25,309.6,10511490
12/14/2006,311.25,318.35,309.763,314.862,6010872
12/15/2006,316.5,317.5,311.375,313.425,4830418
12/18/2006,315,324.5,310.763,322.275,5044672
12/19/2006,324.45,324.45,307.5,313.388,8450958
12/20/2006,315,318.75,308.325,312.225,8402070
12/21/2006,313,316.9,310.775,315.362,4628732
12/22/2006,315.388,318.75,314.063,318.138,2805600
12/26/2006,321.225,321.225,316.5,319.25,3294320
12/27/2006,321.25,324.475,320.125,323.337,4672668
12/28/2006,324.25,325.75,317.063,318.675,8187970
12/29/2006,320.013,321.75,316.3,317.538,4488756
1/2/2007,318.75,321.45,317.575,320.225,2299804
1/3/2007,321.25,322.725,318.837,321.138,2979460
1/4/2007,322.5,325,319.25,320.125,6044846
1/5/2007,318.75,328,318.75,322.038,6094252
1/8/2007,323.5,323.5,316.65,319.212,4382710
1/9/2007,323.7,323.7,318,319.575,5122492
1/10/2007,318.75,322.725,316.025,318.288,9626336
1/11/2007,318.75,325,316.3,324.125,4456488
1/12/2007,327.175,336.25,323.75,334.875,8958178
1/15/2007,341.2,343,336.5,341.237,6434904
1/16/2007,341.75,343,336.025,336.737,3587018
1/17/2007,339.5,340.5,336.288,337.462,3128512
1/18/2007,338.75,346.175,337.25,341.85,7063526
1/19/2007,357,357,343.563,345.688,12917634
1/22/2007,346.25,348.737,342.763,343.462,3135046
1/23/2007,342.763,345.188,339.413,340.138,2427726
1/24/2007,343.6,343.6,340.063,342.375,3365880
1/25/2007,344.925,344.925,340.638,342.65,5059958
1/29/2007,342.5,348.475,341.313,345.575,3382540
1/31/2007,346.487,347.25,339.65,341.612,5400092
2/1/2007,342,346,341.013,344.4,1839158
2/2/2007,345.925,348.425,342.013,343.763,3263776
2/5/2007,345,347.75,343,346.837,1925716
2/6/2007,332.5,352,332.5,347.3,3513030
2/7/2007,349.5,349.95,345.313,348.725,3054094
2/8/2007,349.237,350.75,345.25,349.263,2004078
2/9/2007,350.125,351.7,342.5,347.95,3076496
2/12/2007,346.75,346.75,338.3,339.737,2536358
2/13/2007,339,346.25,335.5,341.5,2887504
2/14/2007,341.288,346.675,335.563,344.263,2843242
2/15/2007,345.625,353.425,345.625,351.737,4088988
2/19/2007,352.5,357.5,352.5,355.188,3125824
2/20/2007,357.25,361.1,352.563,353.65,6560414
2/21/2007,347.75,356.25,347.75,351.688,3054848
2/22/2007,353.75,356.487,350,353.013,7439672
2/23/2007,356,360.925,350.525,353.313,7503230
2/26/2007,355,357.45,343.125,351.638,14496732
2/27/2007,326.275,353.775,326.275,351.362,5977180
2/28/2007,337.525,345,332.788,338.125,14113636
3/1/2007,343.75,343.75,329.763,341.938,7904782
3/2/2007,342.75,342.75,327,329.05,9494068
3/5/2007,325,325.25,312.05,314.837,10778238
3/6/2007,318.5,326.725,315.825,324.462,7106232
3/7/2007,327.75,332.25,315.275,322.163,6900528
3/8/2007,329.75,335,322.5,333.888,6691594
3/9/2007,334.5,337.45,326.25,329.55,4822762
3/12/2007,332.475,333.65,326.75,328.925,4312018
3/13/2007,328.925,332.925,326.313,331.688,3163106
3/14/2007,327.25,327.25,315.313,321.337,5374030
3/15/2007,324.75,327.475,319.75,320.85,5718494
3/16/2007,320.85,326.45,319,325.038,5135900
3/19/2007,325.275,329.5,324.275,328.388,2361788
3/20/2007,329.5,333.75,329,330.737,2345534
3/21/2007,330,335.95,326.25,335,2397928
3/22/2007,336.75,344.987,336.75,343.813,4828038
3/23/2007,344,345.95,340,344.013,3812232
3/26/2007,345.75,345.75,337.5,341.138,2947454
3/28/2007,340,343.5,335.638,337.5,4266338
3/29/2007,341,342.25,336.5,339.3,5296118
3/30/2007,340,343.725,338.3,342.575,5291054
4/2/2007,338.75,339.7,326.313,328.487,6580668
4/3/2007,330.125,336.5,327.375,335.188,5322258
4/4/2007,337,342.237,336.925,340.813,3980104
4/5/2007,340.75,341.2,338.05,339.712,2426934
4/9/2007,341.25,347,340.5,346.075,2223862
4/10/2007,347.375,347.5,342.65,346.1,2650866
4/11/2007,346.288,349.6,344.263,346.65,3355364
4/12/2007,346,348.25,343.063,346.875,2198232
4/13/2007,343.813,353.975,343.813,352.987,3040146
4/16/2007,354.525,366,354.313,364.438,3394904
4/17/2007,366.25,372,363.087,368.95,7640034
4/18/2007,368.25,373.975,368.25,371.337,4583836
4/19/2007,366.313,374.875,365.15,373.087,4400510
4/20/2007,373.75,386.25,373.75,385.362,4772806
4/23/2007,385.75,390,381.325,388.575,5002490
4/24/2007,388.5,397.4,385.263,395.737,4760044
4/25/2007,395.5,400,390.75,399.6,4125094
4/26/2007,402.5,406.65,396,399.212,12409282
4/27/2007,403,403,383,384.8,6274738
4/30/2007,387.45,393,375.25,390.263,4771028
5/3/2007,393.75,407.5,393.75,406.538,7370024
5/4/2007,407.563,409,394.275,395.788,7370196
5/7/2007,401.25,404.5,399,401.625,5665402
5/8/2007,402.125,403.6,397.5,398.288,4291392
5/9/2007,397.5,400,393.375,399.563,4615572
5/10/2007,401.75,402.45,393.75,395.35,3621466
5/11/2007,387.75,400,382.813,397.275,6731930
5/14/2007,402.5,406.75,401.25,405.063,3820066
5/15/2007,405.125,406.475,398.375,399.625,6937704
5/16/2007,400.25,412,399.65,408.675,5686368
5/17/2007,411.275,422.438,411.275,421.313,5708478
5/18/2007,421.2,426.5,417.525,424.612,4636546
5/21/2007,427.5,442.5,426.05,440.237,6478568
5/22/2007,442.25,446.25,434.538,444.813,7863604
5/23/2007,445,449.45,437.5,439.038,3207682
5/24/2007,437.513,440,429.263,431.8,5649750
5/25/2007,425.313,434.25,425.275,432.013,4838162
5/28/2007,434.975,437.5,429.075,430.975,3080112
5/29/2007,430.5,442,428.2,439.225,4642890
5/30/2007,437.5,445,435.525,438.212,6167750
5/31/2007,438.75,442.938,436.75,439.7,3732996
6/1/2007,443.2,444.975,436.837,437.813,3009908
6/4/2007,442.25,442.25,434.638,435.487,2788816
6/5/2007,434.75,437.75,430.538,436.35,3621746
6/6/2007,437.75,439.5,420.575,422.825,5455364
6/7/2007,418.25,426.7,415,417.288,5179380
6/8/2007,416,424.462,411.775,414.263,6907392
6/11/2007,450,450,415.063,416.538,4310650
6/12/2007,418.725,427.962,415.675,424.725,5944404
6/13/2007,424.575,427.45,417.5,418.85,4481330
6/14/2007,421.5,425.75,421.25,424.013,3992384
6/15/2007,425,427.5,417.038,420.475,3993952
6/18/2007,424.45,424.45,416.625,417.9,2849232
6/19/2007,417.9,432.6,417.525,431.638,4404046
6/20/2007,431.638,437.2,430.5,433.237,3920188
6/21/2007,433.75,436.875,430.3,433.587,3243018
6/22/2007,433.75,433.75,424.663,426.275,4111306
6/25/2007,427,428.5,424.2,427.288,5778878
6/26/2007,427.25,430,425,425.813,2884132
6/27/2007,424.75,429.975,423.163,424.638,3143942
6/28/2007,427.25,428.7,421.587,423,5634178
6/29/2007,425,427.75,422.25,425.138,5271666
7/2/2007,426,428,419.763,421.075,5475464
7/3/2007,419.025,428.212,419.025,426.825,5361078
7/4/2007,427.75,432.913,427.25,429.538,4358664
7/5/2007,429.5,431.25,420.125,427.462,3519320
7/6/2007,428.5,432.638,421.25,427.475,3155758
7/9/2007,425.725,429.862,425.25,427.737,3019662
7/10/2007,428.763,428.763,423.75,425.675,2253580
7/11/2007,429.25,429.7,421.538,425.825,2462410
7/12/2007,426.65,431.275,426.65,429.837,2835840
7/13/2007,432.45,447.675,431.563,443.263,8909394
7/16/2007,445,447.25,441.813,444.175,3013944
7/17/2007,447.25,459.7,445.025,456.962,7132774
7/18/2007,458.75,459.75,450.888,455.663,6145200
7/19/2007,455.75,477.25,454.3,473.2,7680266
7/20/2007,474.75,478.75,470.25,473.038,7221838
7/23/2007,470,478.75,468.75,477.3,4719374
7/24/2007,478,482.75,477,478.15,4627322
7/25/2007,473.75,478,468.75,475.65,4507940
7/26/2007,477.5,487.125,476.5,485.487,7579430
7/27/2007,479.95,484,463.75,466.875,13117172
7/30/2007,471.25,474.712,460,462.188,5577298
7/31/2007,466.25,475.45,458.25,473.375,4492784
8/1/2007,466.25,468.75,447.8,449.438,8374002
8/2/2007,459.25,459.925,448,450.138,4785324
8/3/2007,452.75,459.7,448.9,450.288,5971500
8/6/2007,445.75,448,437.85,445.038,4421292
8/7/2007,452.5,455.25,448.063,452.55,6189384
8/8/2007,455.75,471.225,454.7,468.862,6519950
8/9/2007,471.75,478.125,458.875,461.45,7332672
8/10/2007,455,455,444.05,452.263,6727536
8/13/2007,455.5,459.2,451.888,457.3,3149970
8/14/2007,450,460,450,458.263,2038894
8/16/2007,448,448,431.25,434.763,8009798
8/17/2007,427.75,443.475,420.8,438.225,11916906
8/20/2007,450,461.25,445.25,449.5,4715806
8/21/2007,450,453.175,433.825,436.712,7676794
8/22/2007,436.75,448.45,428.825,441.55,8608260
8/23/2007,449.75,452,433.75,436,6115290
8/24/2007,438.888,445.5,435.525,444.087,3398046
8/27/2007,454.5,460.1,448,458.45,4104610
8/28/2007,458.45,472.5,456.75,470.625,6443812
8/29/2007,463.5,475.95,461.25,472.425,5318392
8/30/2007,475,481.25,470.25,478.013,8439866
8/31/2007,475,492.5,474.712,490.225,7262240
9/3/2007,490.225,494.75,485,489.487,3988514
9/4/2007,491,494.212,480.313,493.225,4061274
9/5/2007,496.75,498.5,487.75,491.15,4990338
9/6/2007,486,497,485.75,495.712,3062568
9/7/2007,495.75,497.5,488.75,490.725,3680136
9/10/2007,488.75,498.75,486,496.4,3117682
9/11/2007,497.5,502.125,496.25,497.525,4335784
9/12/2007,499,505.25,498,503.288,4815334
9/13/2007,506.25,508.75,503.413,506.875,3950324
9/14/2007,508.75,517.725,507.063,508.688,5117684
9/17/2007,507.5,514.85,505.25,507.075,2889520
9/18/2007,505,516,503.975,514.513,5028434
9/19/2007,533.75,545.7,519.987,543.475,6616120
9/20/2007,544,550.438,541.75,547.575,5453660
9/21/2007,546,574.75,545.275,570.112,5777766
9/24/2007,575,595,571.287,588.875,8096246
9/25/2007,578.813,606.5,578.813,599.9,6711282
9/26/2007,599.75,603.75,578.75,580.487,7871582
9/27/2007,582.675,592.5,576.362,579.575,6989848
9/28/2007,587.5,587.5,566.25,574.513,6908630
10/1/2007,577.5,582.237,565.563,573.05,8896570
10/3/2007,575.5,610,558.75,598.975,13408628
10/4/2007,595,609.963,590.5,606.475,6984864
10/5/2007,623.7,628.75,605,623.125,8131920
10/8/2007,626.25,633,596.463,605.3,7472450
10/9/2007,582.75,654.713,549.425,650,8274630
10/10/2007,658.725,671,645.563,654.6,9998876
10/11/2007,664.75,664.75,645.6,657.638,9806252
10/12/2007,658.125,681.175,635.463,641.438,19895872
10/15/2007,646.275,670,644.05,666.588,9841954
10/16/2007,663.75,674.987,654.75,662.888,11276644
10/17/2007,629.5,676.25,562.75,671.888,17252616
10/18/2007,687.5,747.25,631.5,645.787,15148524
10/19/2007,656,675,604.925,617.325,10644880
10/22/2007,600,620.75,592.95,602.513,10103430
10/23/2007,617.5,653.5,613.75,649.963,9760146
10/24/2007,660,662.675,639.15,653.763,8604516
10/25/2007,651.25,666.95,648.05,657.013,8363300
10/26/2007,662.5,678.45,651.325,674.575,7885618
10/29/2007,691.25,711.25,683.75,706.975,9019058
10/30/2007,709.75,713.612,685.075,692.375,8748290
10/31/2007,692,704.625,688.5,695.95,8306174
11/1/2007,705,709.75,662.513,670.15,11972960
11/2/2007,644.25,681.25,644.25,678.325,7735216
11/5/2007,678.325,683.75,658.25,665.287,8907148
11/6/2007,674.675,688.75,662.813,666.55,6054662
11/7/2007,688.75,701,675,692.725,6964224
11/8/2007,687.5,698.7,663,685.713,7278684
11/9/2007,697.5,697.5,672.5,683.6,1362996
11/12/2007,662.5,676.175,650.5,668.9,9043512
11/13/2007,671.5,680.95,665,673.275,8483452
11/14/2007,682.5,724.75,682.5,722.112,12263022
11/15/2007,720,727.5,712.5,718.775,5278680
11/16/2007,712.5,732,705.5,720.412,5090462
11/19/2007,721.287,726.5,710.05,712.725,3679574
11/20/2007,716.225,716.225,690,696.213,7732484
11/21/2007,692.5,699.475,672.5,677.375,9133250
11/22/2007,687.5,692.425,666.25,681.188,7177220
11/23/2007,693.5,708.25,680.025,702.8,4934278
11/26/2007,716.85,726.237,707.025,721.138,6074238
11/27/2007,723.75,723.75,706.25,710.825,4881862
11/28/2007,713.75,718.7,692.25,698.075,4992392
11/29/2007,706.25,712,698.912,703.138,8091034
11/30/2007,706.25,720.825,703.325,712.912,6173522
12/3/2007,722.05,735.725,714,733.725,4903892
12/4/2007,737.5,741.4,712.55,715.625,5274500
12/5/2007,728.175,730,716.25,725.35,3916022
12/6/2007,737.5,747,716.313,718.45,4960346
12/7/2007,726.25,726.25,700.588,710.362,6593952
12/10/2007,712.5,717.2,700.325,705.737,3691522
12/11/2007,713.75,724.737,707.5,721.412,6365490
12/12/2007,717.75,727.5,710,720.225,6211454
12/13/2007,720.5,731.5,703.75,708.188,6620540
12/14/2007,701.25,725,701.25,722.162,7124374
12/17/2007,712.513,722,677.5,693.775,7189182
12/18/2007,696.25,700.025,675.763,681.888,8286600
12/19/2007,670.013,696.225,662.888,675.95,7585744
12/20/2007,678.75,696,672.975,678.412,5001330
12/24/2007,691.5,699.987,674.5,697.138,5386470
12/26/2007,700,728.675,699.5,724.125,6340094
12/27/2007,725,731.5,718.775,723.463,7643872
12/28/2007,721.75,732.5,714.063,723.713,3633734
12/31/2007,725.875,732.5,717.5,720.675,2562758
1/1/2008,722.5,724.75,708.775,712.063,2409392
1/2/2008,713.75,721,702.825,715.438,6234902
1/3/2008,713,732.5,707.563,725.925,6904172
1/4/2008,726,754.95,726,748.25,8106288
1/7/2008,743.7,757.5,740,755.063,6265970
1/8/2008,762.625,771,750,763.662,9815652
1/9/2008,761.912,767.5,753.088,758.412,5044598
1/10/2008,758.75,774.375,753.75,756.95,8214206
1/11/2008,769.875,785,756.25,781.9,10062680
1/14/2008,789.75,810,781.5,805.213,5522700
1/15/2008,824.5,824.5,785.325,791.388,7597296
1/16/2008,777.5,786.25,756.25,773.412,11109354
1/17/2008,789.75,789.75,744.037,749.138,9582578
1/18/2008,743.75,743.75,695,699.9,11606608
1/21/2008,694.95,694.95,586.313,635.2,16559150
1/22/2008,588.063,622,530,589.362,17532552
1/23/2008,605,706.25,600,637.675,14658702
1/24/2008,647.5,661.25,608.75,622.225,9764882
1/25/2008,643.75,656.25,631.25,653.85,5992924
1/28/2008,641.25,648.675,607.5,641.6,6050880
1/29/2008,661.25,661.25,635.088,644.225,3977198
1/30/2008,636.3,649.5,613.25,617.975,4995518
1/31/2008,618,642.425,592.75,619.725,11298402
2/1/2008,622.5,640.063,605,635.688,4218866
2/4/2008,634,660.5,634,647.8,5900664
2/5/2008,650,658.5,641.575,654.275,3463366
2/6/2008,639.975,642.5,625.325,638.125,4403524
2/7/2008,630,645,601.775,606.362,6267088
2/8/2008,608.775,617,597.5,606.6,6320678
2/11/2008,603.5,603.5,558.75,569.25,9521184
2/12/2008,570.25,605,564.25,581.213,8147008
2/13/2008,592.5,617.237,587.513,597.375,9495598
2/14/2008,612.5,633.25,612.5,629.188,5758842
